Processor;image.ID;sheet name;sheet and slide number;Title;Title.object;Title.workType;Title.workType;Title.workType;Title.imageView;Location.type;Location.country;Location.state-province;Location.city-county;Location.repository;Location.ARTSTOR;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;Date.earliest;Date.latest;Date.display;Date.stylePeriod;Date.stylePeriod.source;Date.stylePeriod;Date.stylePeriod.source;#culturalContext;#culturalContext.source;keyword;Subject.source;keyword;Subject.source;keyword;Subject.source;Source.photographer;source.Contributor;Source.institutionalContributor;Source.date;Source.Displaydate;dateScanned;dateProcessed;Rights
Hillel;2700080;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700081;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700082;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700083;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700084;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700085;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700086;Landscape Design: Cultural and Architectural History;6.5, p. 198;Het Loo;Parterre at Het Loo. Although large by Dutch standards and developed in the style of French seventh-century gardens, Het Loo is more intamately scaled and more visibly contained by its boundary walls.;Designed Landscapes;photograph;;general view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;;Marot, Daniel, the elder;French;1661-1752;architect;ulan;Daniel Marot the Elder;Roman, Jacob Pietersz.;Dutch;1640-1716;architect;ulan;Jacob Pietersz. Roman;;;;;;;1686;1699;1686-99;Baroque;aat;;;Dutch;ulan;landscape gardens;aat;designed landscapes;aat;parterres;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;04/10/12;05/31/12;© Elizabeth Barlow Rogers
Shayna;2700087;Landscape Design: Cultural and Architectural History;6.4, p. 198;Het Loo;The colonnade at Het Loo, originally designed in 1686 by Jacob Roman as two curving colonnades attached to the sides of the house. These were united and repositioned when the garden was redesigned and extended between 1695 and 1699 following the coronation of William and Mary.;Designed Landscapes;photograph;;general view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;;Marot, Daniel, the elder;French;1661-1752;architect;ulan;Daniel Marot the Elder;Roman, Jacob Pietersz.;Dutch;1640-1716;architect;ulan;Jacob Pietersz. Roman;;;;;;;1686;1699;1686-99;Baroque;aat;;;Dutch;ulan;landscape gardens;aat;designed landscapes;aat;fountains;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;04/10/12;05/31/12;© Elizabeth Barlow Rogers
Shayna;2800001;Week 2-2;;Lake Titicaca;;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/01/08;© Elizabeth Barlow Rogers
Hillel;2800002;Week 2-2;;Lake Titicaca;;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/01/08;© Elizabeth Barlow Rogers
Hillel;2800003;Week 2-2;;Lake Titicaca;Sillustani Graves;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;cemeteries;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/01/08;© Elizabeth Barlow Rogers
Hillel;2800004;Week 2-2;;Lake Titicaca;Sillustani Graves;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;cemeteries;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800005;Week 2-2;;Lake Titicaca;Sillustani Graves;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;cemeteries;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800006;Week 2-2;;Lake Titicaca;Sillustani Graves;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;cemeteries;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800007;Week 2-2;;Lake Titicaca;;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800008;Week 2-2;;Lake Titicaca;;Designed Landscapes;Residential buildings;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800009;Week 2-2;;Lake Titicaca;;Designed Landscapes;;;general view;current site;Peru;Puno;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;;;Prehistoric;Aymará;;;;Peruvian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-08;August 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800010;Week 2-2;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800011;Week 2-2;;Machu Picchu;;Designed Landscapes;Residential buildings;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800012;Week 2-2;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800013;Week 2-2;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800014;Week 2-2;;Machu Picchu;Inca Trail;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800015;Week 2-2;;Machu Picchu;Inca Trail;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800016;Week 2-2;;Machu Picchu;Inca Trail;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800017;Week 2-2;;Machu Picchu;Inca Trail;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800018;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800019;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800020;Week 2-3;;Machu Picchu;Inca Trail;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800021;Week 2-3;;Machu Picchu;Inca Trail;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800022;Week 2-3;;Machu Picchu;Inca Trail;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800023;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800024;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800025;Week 2-3;;Machu Picchu;Ceremonial Rock;Designed Landscapes;Religious buildings;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800026;Week 2-3;;Machu Picchu;Ceremonial Rock;Designed Landscapes;Religious buildings;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800027;Week 2-3;;Machu Picchu;;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800028;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800029;Week 2-3;;Machu Picchu;View from Guardhouse;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800030;Week 2-3;;Machu Picchu;Third Gate;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800031;Week 2-3;;Machu Picchu;View from Third Gate;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800032;Week 2-3;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800033;Week 2-3;;Machu Picchu;Wall construction;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800034;Week 2-4;;Machu Picchu;Wall construction;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800035;Week 2-4;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800036;Week 2-4;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800037;Week 2-4;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800038;Week 2-4;;Machu Picchu;Agricultural terraces;Designed Landscapes;Agricultural buildings;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800039;Week 2-4;;Machu Picchu;;Designed Landscapes;;;detail view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800040;Week 2-4;;Machu Picchu;Temple of the Sun;Designed Landscapes;Religious buildings;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800041;Week 2-4;;Machu Picchu;Temple of the Sun;Designed Landscapes;Religious buildings;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
Hillel;2800042;Week 2-4;;Machu Picchu;;Designed Landscapes;;;general view;current site;Peru;Cuzco;;Foundation for Landscape Studies;1000056;;;;;;;;;;;;;;;;;;;1440;1532;15th-16th century;Inca;aat;;;Inca;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;2003-07;July 2003;06/03/08;09/02/08;© Elizabeth Barlow Rogers
